지점,지점명,일시,월합강수량(00~24h만)(mm)
143,대구,2019-06,160.8
143,대구,2019-07,139.4
143,대구,2019-08,141.9
143,대구,2019-09,185.5
143,대구,2019-10,155.2
143,대구,2019-11,15.3
143,대구,2019-12,27.5
143,대구,2020-01,70.4
143,대구,2020-02,40.2
143,대구,2020-03,24.5
143,대구,2020-04,32.4
143,대구,2020-05,38.1
143,대구,2020-06,185.3
143,대구,2020-07,330.5
143,대구,2020-08,322.7
143,대구,2020-09,161
143,대구,2020-10,13.1
143,대구,2020-11,23.9
143,대구,2020-12,2.8
143,대구,2021-01,11.9
143,대구,2021-02,19.2
143,대구,2021-03,95.2
143,대구,2021-04,43
143,대구,2021-05,90.9
143,대구,2021-06,55.1
143,대구,2021-07,153.3
143,대구,2021-08,256.3
143,대구,2021-09,84.1
143,대구,2021-10,57.8
143,대구,2021-11,43.1
143,대구,2021-12,.1
143,대구,2022-01,0
143,대구,2022-02,.1
143,대구,2022-03,34.3
143,대구,2022-04,38.5
143,대구,2022-05,4.2
143,대구,2022-06,81.8
143,대구,2022-07,88.8
143,대구,2022-08,143.3
143,대구,2022-09,114.2
143,대구,2022-10,25.6
143,대구,2022-11,46.6
143,대구,2022-12,3.6
143,대구,2023-01,11.5
143,대구,2023-02,11.2
143,대구,2023-03,27.3
143,대구,2023-04,30.8
146,전주,1961-01,34
146,전주,1961-02,26.7
146,전주,1961-03,98
146,전주,1961-04,77.7
146,전주,1961-05,80.4
146,전주,1961-06,156.6
146,전주,1961-07,265.8
146,전주,1961-08,553.1
146,전주,1961-09,238.3
146,전주,1961-10,126.6
146,전주,1961-11,71.1
146,전주,1961-12,45.2
146,전주,1962-01,19
146,전주,1962-02,17
146,전주,1962-03,28.9
146,전주,1962-04,67.9
146,전주,1962-05,15.6
146,전주,1962-06,86.1
146,전주,1962-07,237.3
146,전주,1962-08,303.8
146,전주,1962-09,256
146,전주,1962-10,36.3
146,전주,1962-11,44.5
146,전주,1962-12,29.1
146,전주,1963-01,30.1
146,전주,1963-02,8.2
146,전주,1963-03,34
146,전주,1963-04,125
146,전주,1963-05,246.5
146,전주,1963-06,394.1
146,전주,1963-07,355.8
146,전주,1963-08,242.5
146,전주,1963-09,15.7
146,전주,1963-10,22
146,전주,1963-11,29
146,전주,1963-12,28.8
146,전주,1964-01,27.3
146,전주,1964-02,75
146,전주,1964-03,57.4
146,전주,1964-04,363.1
146,전주,1964-05,88.6
146,전주,1964-06,97
146,전주,1964-07,389.4
146,전주,1964-08,82.9
146,전주,1964-09,316.9
146,전주,1964-10,44
146,전주,1964-11,44
146,전주,1964-12,8.5
146,전주,1965-01,50.9
146,전주,1965-02,30.6
146,전주,1965-03,26.2
146,전주,1965-04,60.7
146,전주,1965-05,60.2
146,전주,1965-06,23.7
146,전주,1965-07,570.1
146,전주,1965-08,128.3
146,전주,1965-09,9
146,전주,1965-10,31.4
146,전주,1965-11,94.7
146,전주,1965-12,7.3
146,전주,1966-01,3.7
146,전주,1966-02,58.3
146,전주,1966-03,156.9
146,전주,1966-04,45.9
146,전주,1966-05,121.5
146,전주,1966-06,89.5
146,전주,1966-07,223.6
146,전주,1966-08,258.1
146,전주,1966-09,144.3
146,전주,1966-10,118.8
146,전주,1966-11,50
146,전주,1966-12,18.6
146,전주,1967-01,30.2
146,전주,1967-02,33.4
146,전주,1967-03,73.3
146,전주,1967-04,75.9
146,전주,1967-05,30.4
146,전주,1967-06,174.8
146,전주,1967-07,154.9
146,전주,1967-08,139
146,전주,1967-09,59.2
146,전주,1967-10,41.4
146,전주,1967-11,120.3
146,전주,1967-12,19.4
146,전주,1968-01,21.8
146,전주,1968-02,35.6
146,전주,1968-03,83.4
146,전주,1968-04,48.2
146,전주,1968-05,36.8
146,전주,1968-06,57.7
146,전주,1968-07,99.3
146,전주,1968-08,252.1
146,전주,1968-09,76.5
146,전주,1968-10,95.1
146,전주,1968-11,90.6
146,전주,1968-12,19.8
146,전주,1969-01,100.5
146,전주,1969-02,61.2
146,전주,1969-03,31.5
146,전주,1969-04,218.2
146,전주,1969-05,188.2
146,전주,1969-06,106.4
146,전주,1969-07,350
146,전주,1969-08,288.5
146,전주,1969-09,297.6
146,전주,1969-10,.2
146,전주,1969-11,40.7
146,전주,1969-12,56.9
146,전주,1970-01,2.3
146,전주,1970-02,66.9
146,전주,1970-03,16.5
146,전주,1970-04,111.4
146,전주,1970-05,83.2
146,전주,1970-06,113.8
146,전주,1970-07,247.9
146,전주,1970-08,228.1
146,전주,1970-09,259.5
146,전주,1970-10,102.8
146,전주,1970-11,38.9
146,전주,1970-12,13.8
146,전주,1971-01,61
146,전주,1971-02,50
146,전주,1971-03,36.4
146,전주,1971-04,51.3
146,전주,1971-05,81.2
146,전주,1971-06,241.7
146,전주,1971-07,285.1
146,전주,1971-08,219
146,전주,1971-09,210.5
146,전주,1971-10,20.5
146,전주,1971-11,25.1
146,전주,1971-12,19.1
146,전주,1972-01,81.4
146,전주,1972-02,30.5
146,전주,1972-03,169.5
146,전주,1972-04,49.1
146,전주,1972-05,149.5
146,전주,1972-06,86.9
146,전주,1972-07,217.6
146,전주,1972-08,279.1
146,전주,1972-09,95.5
146,전주,1972-10,33.3
146,전주,1972-11,138.3
146,전주,1972-12,29.9
146,전주,1973-01,70
146,전주,1973-02,22.2
146,전주,1973-03,7.2
146,전주,1973-04,116.3
146,전주,1973-05,91.6
146,전주,1973-06,57.2
146,전주,1973-07,147
146,전주,1973-08,183
146,전주,1973-09,153.7
146,전주,1973-10,83.1
146,전주,1973-11,31.1
146,전주,1973-12,21.3
146,전주,1974-01,26.3
146,전주,1974-02,39.2
146,전주,1974-03,62.7
146,전주,1974-04,137.9
146,전주,1974-05,201.4
146,전주,1974-06,63.1
146,전주,1974-07,419.2
146,전주,1974-08,118.5
146,전주,1974-09,59.8
146,전주,1974-10,125.9
146,전주,1974-11,18.6
146,전주,1974-12,37.9
146,전주,1975-01,7.1
146,전주,1975-02,15.3
146,전주,1975-03,52.7
146,전주,1975-04,145.7
146,전주,1975-05,135.4
146,전주,1975-06,150.1
146,전주,1975-07,408.3
146,전주,1975-08,113.6
146,전주,1975-09,251.8
146,전주,1975-10,61.7
146,전주,1975-11,44.1
146,전주,1975-12,32.2
146,전주,1976-01,17.6
146,전주,1976-02,98.8
146,전주,1976-03,28.4
146,전주,1976-04,89.1
146,전주,1976-05,52.5
146,전주,1976-06,143.5
146,전주,1976-07,94
146,전주,1976-08,374.6
146,전주,1976-09,39.8
146,전주,1976-10,44.7
146,전주,1976-11,29.4
146,전주,1976-12,44.9
146,전주,1977-01,3.8
146,전주,1977-02,.9
146,전주,1977-03,53.8
146,전주,1977-04,152.5
146,전주,1977-05,65.5
146,전주,1977-06,83.1
146,전주,1977-07,97.7
146,전주,1977-08,165.6
146,전주,1977-09,81.1
146,전주,1977-10,5.3
146,전주,1977-11,74.8
146,전주,1977-12,39.7
146,전주,1978-01,22.1
146,전주,1978-02,33.4
146,전주,1978-03,59.7
146,전주,1978-04,26.8
146,전주,1978-05,5.9
146,전주,1978-06,326.9
146,전주,1978-07,244.5
146,전주,1978-08,335
146,전주,1978-09,42.2
146,전주,1978-10,72.8
146,전주,1978-11,31.6
146,전주,1978-12,42.1
146,전주,1979-01,24.2
146,전주,1979-02,87.6
146,전주,1979-03,86.2
146,전주,1979-04,88.6
146,전주,1979-05,90.5
146,전주,1979-06,252.5
146,전주,1979-07,135.8
146,전주,1979-08,391.5
146,전주,1979-09,162.3
146,전주,1979-10,9.4
146,전주,1979-11,60.1
146,전주,1979-12,33.2
146,전주,1980-01,37.1
146,전주,1980-02,16.1
146,전주,1980-03,63.4
146,전주,1980-04,138.3
146,전주,1980-05,116.7
146,전주,1980-06,213.2
146,전주,1980-07,383.4
146,전주,1980-08,240.2
146,전주,1980-09,35.4
146,전주,1980-10,91.7
146,전주,1980-11,34.3
146,전주,1980-12,56.3
146,전주,1981-01,36.6
146,전주,1981-02,36.5
146,전주,1981-03,20.8
146,전주,1981-04,58.7
146,전주,1981-05,58.2
146,전주,1981-06,95.7
146,전주,1981-07,338.9
146,전주,1981-08,474.7
146,전주,1981-09,111.1
146,전주,1981-10,74.9
146,전주,1981-11,18.4
146,전주,1981-12,17.4
146,전주,1982-01,20.1
146,전주,1982-02,10.8
146,전주,1982-03,60.1
146,전주,1982-04,59.6
146,전주,1982-05,146.5
146,전주,1982-06,33.1
146,전주,1982-07,129.7
146,전주,1982-08,227.2
146,전주,1982-09,2.3
146,전주,1982-10,68.6
146,전주,1982-11,127
146,전주,1982-12,49.2
146,전주,1983-01,23.2
146,전주,1983-02,52.7
146,전주,1983-03,72.2
146,전주,1983-04,134.1
146,전주,1983-05,60.2
146,전주,1983-06,174.9
146,전주,1983-07,246.3
146,전주,1983-08,160.1
146,전주,1983-09,156.9
146,전주,1983-10,53.4
146,전주,1983-11,51.3
146,전주,1983-12,8.9
146,전주,1984-01,8.7
146,전주,1984-02,17.7
146,전주,1984-03,22.6
146,전주,1984-04,175.9
146,전주,1984-05,98.9
146,전주,1984-06,152.6
146,전주,1984-07,426
146,전주,1984-08,145.8
146,전주,1984-09,314.6
146,전주,1984-10,61
146,전주,1984-11,55.8
146,전주,1984-12,17.5
146,전주,1985-01,20.8
146,전주,1985-02,43.8
146,전주,1985-03,86.7
146,전주,1985-04,62.7
146,전주,1985-05,142.2
146,전주,1985-06,155.3
146,전주,1985-07,346.7
146,전주,1985-08,273.3
146,전주,1985-09,319.7
146,전주,1985-10,112.6
146,전주,1985-11,125.8
146,전주,1985-12,42.4
146,전주,1986-01,17.6
146,전주,1986-02,15.2
146,전주,1986-03,59
146,전주,1986-04,40.5
146,전주,1986-05,172.5
146,전주,1986-06,285.1
146,전주,1986-07,165.3
146,전주,1986-08,214.2
146,전주,1986-09,128.1
146,전주,1986-10,101.4
146,전주,1986-11,37.3
146,전주,1986-12,69.7
146,전주,1987-01,73.3
146,전주,1987-02,60.5
146,전주,1987-03,48
146,전주,1987-04,59.5
146,전주,1987-05,90.5
146,전주,1987-06,123.8
146,전주,1987-07,415.1
146,전주,1987-08,583.9
146,전주,1987-09,30.5
146,전주,1987-10,110.6
146,전주,1987-11,82.8
146,전주,1987-12,3.3
146,전주,1988-01,27
146,전주,1988-02,4
146,전주,1988-03,52.1
146,전주,1988-04,58.8
146,전주,1988-05,100.8
146,전주,1988-06,37.5
146,전주,1988-07,265.2
146,전주,1988-08,45.5
146,전주,1988-09,48.1
146,전주,1988-10,4
146,전주,1988-11,32.6
146,전주,1988-12,31.5
146,전주,1989-01,123.9
146,전주,1989-02,90
146,전주,1989-03,72.7
146,전주,1989-04,60.9
146,전주,1989-05,28.1
146,전주,1989-06,156.1
146,전주,1989-07,452.6
146,전주,1989-08,143.5
146,전주,1989-09,219.6
146,전주,1989-10,45.3
146,전주,1989-11,65.7
146,전주,1989-12,14.8
146,전주,1990-01,50.7
146,전주,1990-02,104.4
146,전주,1990-03,84
146,전주,1990-04,81.1
146,전주,1990-05,76.4
146,전주,1990-06,268.1
146,전주,1990-07,241
146,전주,1990-08,170.1
146,전주,1990-09,177.9
146,전주,1990-10,5.5
146,전주,1990-11,62.9
146,전주,1990-12,31.4
146,전주,1991-01,25.8
146,전주,1991-02,61
146,전주,1991-03,97.1
146,전주,1991-04,93.5
146,전주,1991-05,60
146,전주,1991-06,162.5
146,전주,1991-07,368.8
146,전주,1991-08,205.2
146,전주,1991-09,148.5
146,전주,1991-10,18.1
146,전주,1991-11,28.8
146,전주,1991-12,47.3
146,전주,1992-01,14.6
146,전주,1992-02,34.2
146,전주,1992-03,39.3
146,전주,1992-04,106.4
146,전주,1992-05,48.3
146,전주,1992-06,35.2
146,전주,1992-07,245
146,전주,1992-08,220.6
146,전주,1992-09,210.3
146,전주,1992-10,35.4
146,전주,1992-11,64.8
146,전주,1992-12,55
146,전주,1993-01,25.6
146,전주,1993-02,66.8
146,전주,1993-03,43.3
146,전주,1993-04,29.5
146,전주,1993-05,110.5
146,전주,1993-06,321.4
146,전주,1993-07,387.1
146,전주,1993-08,292.3
146,전주,1993-09,108.9
146,전주,1993-10,45.7
146,전주,1993-11,87.1
146,전주,1993-12,32.4
146,전주,1994-01,35.3
146,전주,1994-02,21.6
146,전주,1994-03,45.5
146,전주,1994-04,28
146,전주,1994-05,102.1
146,전주,1994-06,101.9
146,전주,1994-07,57.7
146,전주,1994-08,231.6
146,전주,1994-09,19.3
146,전주,1994-10,123.9
146,전주,1994-11,27.7
146,전주,1994-12,25.9
146,전주,1995-01,36.7
146,전주,1995-02,27.9
146,전주,1995-03,33.6
146,전주,1995-04,86.8
146,전주,1995-05,64.8
146,전주,1995-06,26.4
146,전주,1995-07,163.7
146,전주,1995-08,321.4
146,전주,1995-09,63.6
146,전주,1995-10,32.4
146,전주,1995-11,21
146,전주,1995-12,12.8
146,전주,1996-01,36
146,전주,1996-02,5
146,전주,1996-03,120.1
146,전주,1996-04,40.1
146,전주,1996-05,77.5
146,전주,1996-06,401.7
146,전주,1996-07,174.9
146,전주,1996-08,119.9
146,전주,1996-09,13.6
146,전주,1996-10,103.3
146,전주,1996-11,86.9
146,전주,1996-12,37.8
146,전주,1997-01,29.4
146,전주,1997-02,64.6
146,전주,1997-03,40
146,전주,1997-04,64
146,전주,1997-05,157.2
146,전주,1997-06,210
146,전주,1997-07,415.8
146,전주,1997-08,332.4
146,전주,1997-09,21
146,전주,1997-10,9.1
146,전주,1997-11,162.4
146,전주,1997-12,44.9
146,전주,1998-01,23.4
146,전주,1998-02,31.1
146,전주,1998-03,48.1
146,전주,1998-04,159.8
146,전주,1998-05,97.1
146,전주,1998-06,265.2
146,전주,1998-07,187.9
146,전주,1998-08,391.8
146,전주,1998-09,269.6
146,전주,1998-10,71.6
146,전주,1998-11,21.7
146,전주,1998-12,5.7
146,전주,1999-01,14.1
146,전주,1999-02,31.2
146,전주,1999-03,73.9
146,전주,1999-04,75.8
146,전주,1999-05,93.5
146,전주,1999-06,174
146,전주,1999-07,205
146,전주,1999-08,241.3
146,전주,1999-09,302.1
146,전주,1999-10,127.8
146,전주,1999-11,17.1
146,전주,1999-12,9.7
146,전주,2000-01,24.2
146,전주,2000-02,4.3
146,전주,2000-03,30
146,전주,2000-04,44.8
146,전주,2000-05,37.3
146,전주,2000-06,408.9
146,전주,2000-07,334.9
146,전주,2000-08,428.1
146,전주,2000-09,232.9
146,전주,2000-10,37.3
146,전주,2000-11,39.5
146,전주,2000-12,14.5
146,전주,2001-01,64.5
146,전주,2001-02,80.4
146,전주,2001-03,19.6
146,전주,2001-04,25.4
146,전주,2001-05,29.2
146,전주,2001-06,238.9
146,전주,2001-07,239.6
146,전주,2001-08,85
146,전주,2001-09,78.2
146,전주,2001-10,99.3
146,전주,2001-11,15.9
146,전주,2001-12,43.4
146,전주,2002-01,66.3
146,전주,2002-02,8
146,전주,2002-03,44.2
146,전주,2002-04,180.3
146,전주,2002-05,104.3
146,전주,2002-06,49.3
146,전주,2002-07,149
146,전주,2002-08,359.5
146,전주,2002-09,44.5
146,전주,2002-10,39.5
146,전주,2002-11,30.9
146,전주,2002-12,54.3
146,전주,2003-01,38.3
146,전주,2003-02,39.7
146,전주,2003-03,50.6
146,전주,2003-04,245
146,전주,2003-05,122
146,전주,2003-06,121.6
146,전주,2003-07,666
146,전주,2003-08,299.1
146,전주,2003-09,186.9
146,전주,2003-10,31.5
146,전주,2003-11,44.1
146,전주,2003-12,15.5
146,전주,2004-01,14.2
146,전주,2004-02,25.3
146,전주,2004-03,25.7
146,전주,2004-04,63.3
146,전주,2004-05,100.4
146,전주,2004-06,290.3
146,전주,2004-07,247.5
146,전주,2004-08,440.5
146,전주,2004-09,146.1
146,전주,2004-10,7.4
146,전주,2004-11,59
146,전주,2004-12,38.2
146,전주,2005-01,14.2
146,전주,2005-02,26.5
146,전주,2005-03,50.2
146,전주,2005-04,39.5
146,전주,2005-05,52.1
146,전주,2005-06,131.5
146,전주,2005-07,465.6
146,전주,2005-08,431
146,전주,2005-09,101.9
146,전주,2005-10,19.7
146,전주,2005-11,27.8
146,전주,2005-12,30
146,전주,2006-01,17
146,전주,2006-02,37
146,전주,2006-03,10.2
146,전주,2006-04,66.1
146,전주,2006-05,115.5
146,전주,2006-06,97.5
146,전주,2006-07,527.4
146,전주,2006-08,149
146,전주,2006-09,41.1
146,전주,2006-10,38.9
146,전주,2006-11,51.6
146,전주,2006-12,36.2
146,전주,2007-01,14.5
146,전주,2007-02,56.9
146,전주,2007-03,120.3
146,전주,2007-04,28.5
146,전주,2007-05,68
146,전주,2007-06,129.1
146,전주,2007-07,206.7
146,전주,2007-08,313.3
146,전주,2007-09,457.1
146,전주,2007-10,33.2
146,전주,2007-11,8.7
146,전주,2007-12,35.4
146,전주,2008-01,34.8
146,전주,2008-02,3.9
146,전주,2008-03,38.8
146,전주,2008-04,47.5
146,전주,2008-05,127.9
146,전주,2008-06,262.2
146,전주,2008-07,205.9
146,전주,2008-08,187.2
146,전주,2008-09,27.7
146,전주,2008-10,33
146,전주,2008-11,15.5
146,전주,2008-12,15.6
146,전주,2009-01,13.6
146,전주,2009-02,41.8
146,전주,2009-03,50.2
146,전주,2009-04,19.5
146,전주,2009-05,113.8
146,전주,2009-06,105.5
146,전주,2009-07,502.2
146,전주,2009-08,177.4
146,전주,2009-09,56.5
146,전주,2009-10,19.6
146,전주,2009-11,18.6
146,전주,2009-12,45.2
146,전주,2010-01,36.5
146,전주,2010-02,96.6
146,전주,2010-03,69.9
146,전주,2010-04,84.5
146,전주,2010-05,88
146,전주,2010-06,21.3
146,전주,2010-07,211.2
146,전주,2010-08,660.7
146,전주,2010-09,90.5
146,전주,2010-10,41.5
146,전주,2010-11,15.9
146,전주,2010-12,45.7
146,전주,2011-01,4.5
146,전주,2011-02,58.4
146,전주,2011-03,23.5
146,전주,2011-04,80.8
146,전주,2011-05,122.8
146,전주,2011-06,151.8
146,전주,2011-07,467
146,전주,2011-08,477.8
146,전주,2011-09,71.2
146,전주,2011-10,34.6
146,전주,2011-11,118.9
146,전주,2011-12,10.5
146,전주,2012-01,20
146,전주,2012-02,5.2
146,전주,2012-03,78
146,전주,2012-04,51.5
146,전주,2012-05,32
146,전주,2012-06,77.4
146,전주,2012-07,300
146,전주,2012-08,405.5
146,전주,2012-09,209.1
146,전주,2012-10,59.2
146,전주,2012-11,54.7
146,전주,2012-12,67.1
146,전주,2013-01,25.5
146,전주,2013-02,45.5
146,전주,2013-03,72.5
146,전주,2013-04,89
146,전주,2013-05,90
146,전주,2013-06,106.4
146,전주,2013-07,349.8
146,전주,2013-08,278.5
146,전주,2013-09,83.4
146,전주,2013-10,25.6
146,전주,2013-11,76.4
146,전주,2013-12,22.1
146,전주,2014-01,6.6
146,전주,2014-02,1.7
146,전주,2014-03,95.8
146,전주,2014-04,79.7
146,전주,2014-05,39.6
146,전주,2014-06,89.4
146,전주,2014-07,222.5
146,전주,2014-08,355.5
146,전주,2014-09,88.1
146,전주,2014-10,101.1
146,전주,2014-11,75
146,전주,2014-12,51.3
146,전주,2015-01,41.5
146,전주,2015-02,15.8
146,전주,2015-03,30.5
146,전주,2015-04,93.3
146,전주,2015-05,40.6
146,전주,2015-06,124.7
146,전주,2015-07,121.9
146,전주,2015-08,49
146,전주,2015-09,36.7
146,전주,2015-10,98.1
146,전주,2015-11,102.8
146,전주,2015-12,58.6
146,전주,2016-01,25.2
146,전주,2016-02,31.6
146,전주,2016-03,67
146,전주,2016-04,144.2
146,전주,2016-05,84.3
146,전주,2016-06,95.8
146,전주,2016-07,251.8
146,전주,2016-08,35.8
146,전주,2016-09,145.4
146,전주,2016-10,152.3
146,전주,2016-11,37.5
146,전주,2016-12,46.8
146,전주,2017-01,13.4
146,전주,2017-02,52.6
146,전주,2017-03,24.1
146,전주,2017-04,57.8
146,전주,2017-05,51.5
146,전주,2017-06,100
146,전주,2017-07,216.4
146,전주,2017-08,272.3
146,전주,2017-09,91.9
146,전주,2017-10,28.2
146,전주,2017-11,3.1
146,전주,2017-12,36.5
146,전주,2018-01,28.4
146,전주,2018-02,21.5
146,전주,2018-03,98
146,전주,2018-04,98.7
146,전주,2018-05,122.1
146,전주,2018-06,137.2
146,전주,2018-07,169.1
146,전주,2018-08,368.9
146,전주,2018-09,101.8
146,전주,2018-10,123.2
146,전주,2018-11,35
146,전주,2018-12,28.6
146,전주,2019-01,13.2
146,전주,2019-02,39.1
146,전주,2019-03,33.1
146,전주,2019-04,98.5
146,전주,2019-05,45.6
146,전주,2019-06,89.1
146,전주,2019-07,176.2
146,전주,2019-08,117.7
146,전주,2019-09,194.8
146,전주,2019-10,73
146,전주,2019-11,57
146,전주,2019-12,31.6
146,전주,2020-01,76.8
146,전주,2020-02,65.9
146,전주,2020-03,25.4
146,전주,2020-04,23
146,전주,2020-05,79
146,전주,2020-06,187.5
146,전주,2020-07,644.7
146,전주,2020-08,471.5
146,전주,2020-09,135.2
146,전주,2020-10,4.2
146,전주,2020-11,58.5
146,전주,2020-12,9.1
146,전주,2021-01,28.7
146,전주,2021-02,13.7
146,전주,2021-03,95.7
146,전주,2021-04,34.9
146,전주,2021-05,182.2
146,전주,2021-06,145.3
146,전주,2021-07,255.1
146,전주,2021-08,454.8
146,전주,2021-09,162.1
146,전주,2021-10,37
146,전주,2021-11,81.1
146,전주,2021-12,6
146,전주,2022-01,2.1
146,전주,2022-02,2.5
146,전주,2022-03,93
146,전주,2022-04,85
146,전주,2022-05,6.8
146,전주,2022-06,164.2
